"",,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,
"",1896,BLR,ATC Telecom Infrastructure Private Limited,CARE A,10-08-2010,CARE A-,05-04-2012,CARE BBB+,03-08-2012,CARE A-,17-04-2014,CARE A,12-01-2016,CARE AA-,29-05-2017,,,,,,,,,,
"",1897,BLR,ATC Telecom Infrastructure Private Limited,CARE A,10-08-2010,CARE A-,05-04-2012,CARE BBB+,03-08-2012,CARE A-,17-04-2014,CARE A,12-01-2016,CARE AA-,29-05-2017,,,,,,,,,,
"",1898,BLR,ATC Tires Private Limited,CARE BBB-,13-02-2009,CARE BBB,08-06-2011,CARE BBB+,14-11-2011,CARE A-,17-10-2012,CARE A- @,08-04-2013,CARE A,17-09-2013,CARE A+,12-03-2014,CARE AA-,16-10-2014,CARE AA,11-04-2016,,,,
"",1899,BLR,ATC Tires Private Limited,CARE A3,08-06-2011,CARE A3+,14-11-2011,CARE A2,17-10-2012,CARE A2 @,08-04-2013,CARE A2+,17-09-2013,CARE A1,12-03-2014,CARE A1+,16-10-2014,,,,,,,,
"",1900,BLR,Athaluri Sushma Sree,CARE D,27-11-2015,,,,,,,,,,,,,,,,,,,,
"",1901,LT Instruments,Athanas Enterprise Private Limited,CARE BBB+,24-01-2018,,,,,,,,,,,,,,,,,,,,
"",1902,BLR,Atharv Intertrade Private Limited,CARE BB-,31-08-2017,,,,,,,,,,,,,,,,,,,,
"",1903,BLR,Atibir Industries Company Limited,CARE A3+,08-01-2018,,,,,,,,,,,,,,,,,,,,
"",1904,BLR,Atibir Industries Company Limited,CARE A3+,08-01-2018,,,,,,,,,,,,,,,,,,,,
"",1905,BLR,Atibir Industries Company Limited,CARE A3+,08-01-2018,,,,,,,,,,,,,,,,,,,,
"",1906,BLR,Atibir Industries Company Limited,CARE A3+,08-01-2018,,,,,,,,,,,,,,,,,,,,
"",1907,BLR,Atibir Industries Company Limited,CARE BBB,08-01-2018,,,,,,,,,,,,,,,,,,,,
"",1908,BLR,Atibir Industries Company Limited,CARE BBB,08-01-2018,,,,,,,,,,,,,,,,,,,,
"",1909,BLR,Atibir Industries Company Limited,CARE BBB,08-01-2018,,,,,,,,,,,,,,,,,,,,
"",1910,BLR,Atishay Limited,CARE BBB-,25-01-2013,CARE BBB,28-07-2015,,,,,,,,,,,,,,,,,,
"",1911,BLR,Atishay Limited,CARE BBB,21-09-2016,,,,,,,,,,,,,,,,,,,,
"",1912,BLR,Atishay Limited,CARE A3,25-01-2013,CARE A3+,28-07-2015,,,,,,,,,,,,,,,,,,
"",1913,BLR,Atlantic Polymers Private Limited,CARE BB,22-12-2017,,,,,,,,,,,,,,,,,,,,
"",1914,BLR,Atlantic Polymers Private Limited,CARE BB,22-12-2017,,,,,,,,,,,,,,,,,,,,
"",1915,BLR,Atlantic Polymers Private Limited,CARE A4+,22-12-2017,,,,,,,,,,,,,,,,,,,,
"",1916,BLR,Atlantic Polymers Private Limited,CARE A4+,22-12-2017,,,,,,,,,,,,,,,,,,,,
"",1917,BLR,Atlantic Projects Limited,CARE BB+,20-06-2014,CARE D,16-02-2017,,,,,,,,,,,,,,,,,,
"",1918,BLR,Atlantic Projects Limited,CARE BB+,20-06-2014,CARE D,16-02-2017,,,,,,,,,,,,,,,,,,
"",1919,BLR,Atlantic Projects Limited,CARE BB+,20-06-2014,CARE D,16-02-2017,,,,,,,,,,,,,,,,,,
"",1920,BLR,Atlantis Products Private Limited,CARE BB-,29-04-2013,CARE BB,31-01-2014,CARE BB-,27-03-2017,,,,,,,,,,,,,,,,
"",1921,BLR,Atlantis Products Private Limited,CARE A4+,29-04-2013,,,,,,,,,,,,,,,,,,,,
"",1922,BLR,Atlantis Products Private Limited,CARE BB- / CARE A4+,29-04-2013,CARE BB / CARE A4+,31-01-2014,CARE BB- / CARE A4+,27-03-2017,,,,,,,,,,,,,,,,
"",1923,BLR,Atlas Fisheries Private Limited,CARE A3,09-09-2016,CARE A3+,11-12-2017,,,,,,,,,,,,,,,,,,
"",1924,BLR,Atlas Pet Plas industries Limited,CARE B+,20-10-2017,,,,,,,,,,,,,,,,,,,,
"",1925,BLR,Atlas Textiles,CARE BB-,23-03-2015,CARE B+,10-05-2017,CARE D,22-03-2018,,,,,,,,,,,,,,,,
"",1926,BLR,Atlas Textiles,CARE A4,23-03-2015,CARE D,22-03-2018,,,,,,,,,,,,,,,,,,
"",1927,BLR,ATM Global Corporation,CARE B+ / CARE A4,06-09-2016,,,,,,,,,,,,,,,,,,,,
"",1928,BLR,Atmastco Limited,CARE BBB-,08-01-2016,,,,,,,,,,,,,,,,,,,,
"",1929,BLR,Atmastco Limited,CARE BBB-,08-01-2016,,,,,,,,,,,,,,,,,,,,
"",1930,BLR,Atmastco Limited,CARE A3,08-01-2016,,,,,,,,,,,,,,,,,,,,
"",1931,BLR,Atoz Infracon Private Limited,CARE BB+,22-03-2016,,,,,,,,,,,,,,,,,,,,
"",1932,BLR,Atoz Infracon Private Limited,CARE BB+,22-03-2016,,,,,,,,,,,,,,,,,,,,
"",1933,BLR,Atria Brindavan Power Private Limited,CARE BB+ (SO),28-04-2017,CARE BBB- (SO),14-11-2017,,,,,,,,,,,,,,,,,,
"",1934,BLR,Atria Convergence Technologies Private Limited,CARE BBB-,19-11-2012,CARE BBB,03-04-2014,CARE A-,09-04-2015,CARE A,16-03-2016,CARE A+,27-01-2017,,,,,,,,,,,,
"",1935,BLR,Atria Power Corporation Private Limited,CARE BBB+,06-06-2017,,,,,,,,,,,,,,,,,,,,
"",1936,BLR,Atria Solar Power (Chamarajanagar) Private Limited,CARE BBB-,29-11-2017,,,,,,,,,,,,,,,,,,,,
"",1937,BLR,Atria Solar power (Ryapte)Private Limited,Provisional CARE BBB-,09-03-2018,,,,,,,,,,,,,,,,,,,,
"",1938,BLR,Atria Solar Power Private Limited,CARE BBB-,10-04-2017,CARE BB,20-03-2018,,,,,,,,,,,,,,,,,,
"",1939,BLR,Atria Wind Power (Bijapur 2) Private Limited,CARE BBB-,05-10-2017,,,,,,,,,,,,,,,,,,,,
"",1940,BLR,Atria Wind Power (Bijapur 2) Private Limited,CARE BBB-,05-10-2017,,,,,,,,,,,,,,,,,,,,
"",1941,BLR,Atria Wind Power (Savarakundla) Private Limited,CARE BBB-,28-04-2017,,,,,,,,,,,,,,,,,,,,
"",1942,BLR,Atria Wind Power (Savarakundla) Private Limited,CARE BBB-,28-04-2017,,,,,,,,,,,,,,,,,,,,
"",1943,BLR,Atria Wind Power Private Limited,CARE BBB-,29-11-2016,,,,,,,,,,,,,,,,,,,,
"",1944,LT Instruments,ATS Heights Private Limited,CARE BB,06-03-2017,,,,,,,,,,,,,,,,,,,,
"",1945,LT Instruments,ATS Heights Private Limited,CARE BB,20-12-2017,,,,,,,,,,,,,,,,,,,,
"",1946,BLR,Atul Engineering Udyog,CARE BB,02-02-2018,,,,,,,,,,,,,,,,,,,,
"",1947,BLR,Atul Engineering Udyog,CARE BB,02-02-2018,,,,,,,,,,,,,,,,,,,,
"",1948,BLR,Atul Engineering Udyog,CARE A4,02-02-2018,,,,,,,,,,,,,,,,,,,,
"",1949,BLR,Atul Engineering Udyog,CARE BB / CARE A4,02-02-2018,,,,,,,,,,,,,,,,,,,,
"",1950,BLR,Atul Limited,CARE A1,14-12-2007,CARE A1+,16-02-2011,,,,,,,,,,,,,,,,,,
"",1951,ST Instruments,Atul Limited,CARE A1+,20-10-2011,,,,,,,,,,,,,,,,,,,,
"",1952,BLR,Atul Limited,CARE A-,14-12-2007,CARE A,16-02-2011,CARE A+,20-10-2011,CARE AA-,15-01-2013,CARE AA,16-01-2014,CARE AA+,25-11-2014,,,,,,,,,,
"",1953,BLR,Au Small Finance Bank Limited,CARE A+,03-04-2017,CARE AA-,19-03-2018,,,,,,,,,,,,,,,,,,
"",1954,Securitisation,Au Small Finance Bank Limited - Securitization,CARE A- (SO),29-12-2010,,,,,,,,,,,,,,,,,,,,
"",1955,BLR,Audi Motors Private Limited,CARE BBB-,14-05-2015,,,,,,,,,,,,,,,,,,,,
"",1956,BLR,Audi Motors Private Limited,CARE BBB-,14-05-2015,,,,,,,,,,,,,,,,,,,,
"",1957,BLR,Audi Motors Private Limited,CARE A3,04-08-2016,,,,,,,,,,,,,,,,,,,,
"",1958,BLR,Audi Motors Private Limited,CARE A3,14-05-2015,,,,,,,,,,,,,,,,,,,,
"",1959,BLR,Audi Motors Private Limited,CARE A3,14-05-2015,,,,,,,,,,,,,,,,,,,,
"",1960,BLR,Aura Jewels,CARE BBB- / CARE A3,07-02-2018,,,,,,,,,,,,,,,,,,,,
"",1961,BLR,Aurangabad Jalna Tollways Limited,CARE A,01-08-2016,,,,,,,,,,,,,,,,,,,,
"",1962,BLR,Aurionpro Solutions Limited,CARE BBB,19-07-2011,CARE BBB-,26-12-2012,CARE BBB,11-04-2017,,,,,,,,,,,,,,,,
"",1963,BLR,Aurionpro Solutions Limited,CARE BBB,19-07-2011,CARE BBB-,26-12-2012,CARE BBB,11-04-2017,,,,,,,,,,,,,,,,
"",1964,BLR,Aurionpro Solutions Limited,CARE A3+,19-07-2011,CARE A3,26-12-2012,,,,,,,,,,,,,,,,,,
"",1965,BLR,Aurionpro Solutions Limited,CARE A3,13-04-2015,,,,,,,,,,,,,,,,,,,,
"",1966,BLR,Aussee Oats India Private Limited,CARE A (SO),26-05-2017,,,,,,,,,,,,,,,,,,,,
"",1967,BLR,Aussee Oats India Private Limited,CARE A1 (SO),26-05-2017,,,,,,,,,,,,,,,,,,,,
"",1968,BLR,Auto Vogue Private Limited,CARE BB-,11-04-2016,,,,,,,,,,,,,,,,,,,,
"",1969,BLR,Auto Vogue Private Limited,CARE BB-,27-04-2017,,,,,,,,,,,,,,,,,,,,
"",1970,BLR,AUTOCZARS,CARE B+,26-12-2017,,,,,,,,,,,,,,,,,,,,
"",1971,BLR,AUTOCZARS,CARE A4,26-12-2017,,,,,,,,,,,,,,,,,,,,
"",1972,BLR,Autoline Industries Limited,CARE BBB-,31-01-2012,CARE BB-,03-01-2013,CARE B,18-02-2014,CARE D,20-08-2014,CARE B-,22-04-2016,CARE D,01-08-2017,,,,,,,,,,
"",1973,BLR,Autoline Industries Limited,CARE A3,31-01-2012,CARE A4,03-01-2013,CARE D,20-08-2014,CARE A4,22-04-2016,CARE D,01-08-2017,,,,,,,,,,,,
"",1974,BLR,Autolite (India) Limited,CARE A4,08-12-2016,,,,,,,,,,,,,,,,,,,,
"",1975,BLR,Autolite (India) Limited,CARE A4,08-12-2016,,,,,,,,,,,,,,,,,,,,
"",1976,BLR,Autolite (India) Limited,CARE A4,08-12-2016,,,,,,,,,,,,,,,,,,,,
"",1977,BLR,Autolite (India) Limited,CARE BB,08-12-2016,,,,,,,,,,,,,,,,,,,,
"",1978,BLR,Autolite (India) Limited,CARE BB,08-12-2016,,,,,,,,,,,,,,,,,,,,
"",1979,BLR,Automobile Corporation of Goa Limited,CARE A1+,30-06-2015,,,,,,,,,,,,,,,,,,,,
"",1980,BLR,Automobile Corporation of Goa Limited,CARE AA,30-06-2015,,,,,,,,,,,,,,,,,,,,
"",1981,BLR,Autoriders International Limited,CARE BB,28-09-2016,,,,,,,,,,,,,,,,,,,,
"",1982,BLR,Autoriders International Limited,CARE BB,28-09-2016,,,,,,,,,,,,,,,,,,,,
"",1983,BLR,Autostriping India Private Limited,CARE BB,21-07-2017,,,,,,,,,,,,,,,,,,,,
"",1984,BLR,Autostriping India Private Limited,CARE A4,21-07-2017,,,,,,,,,,,,,,,,,,,,
"",1985,BLR,Avaada Non-Conventional Energy Private Limited,CARE BBB / CARE A3,19-03-2018,,,,,,,,,,,,,,,,,,,,
"",1986,BLR,Avaada Non-Conventional Energy Private Limited,CARE BBB,19-03-2018,,,,,,,,,,,,,,,,,,,,
"",1987,BLR,Avaada Power Private Limited,CARE BBB+,16-05-2017,,,,,,,,,,,,,,,,,,,,
"",1988,BLR,Avaada Power Private Limited,CARE BBB+ / CARE A2,16-02-2018,,,,,,,,,,,,,,,,,,,,
"",1989,BLR,Avaada Power Private Limited,CARE BBB+ / CARE A2,16-05-2017,,,,,,,,,,,,,,,,,,,,
"",1990,BLR,Avaada Sustainable Energy Private Limited,CARE BBB / CARE A3,19-03-2018,,,,,,,,,,,,,,,,,,,,
"",1991,BLR,Avaada Sustainable Energy Private Limited,CARE BBB,19-03-2018,,,,,,,,,,,,,,,,,,,,
"",1992,BLR,Avaca Pharma Private Limited,CARE B+,12-02-2018,,,,,,,,,,,,,,,,,,,,
"",1993,BLR,Avadh Cotton Industries_(Jamnagar),CARE B+,07-12-2016,,,,,,,,,,,,,,,,,,,,
"",1994,BLR,Avadh Cotton Industries_(Jamnagar),CARE B+,07-12-2016,,,,,,,,,,,,,,,,,,,,
"",1995,BLR,Avadh Sugar and Energy Limited,CARE A2+,03-08-2017,,,,,,,,,,,,,,,,,,,,
"",1996,BLR,Avadh Sugar and Energy Limited,CARE A2+,03-08-2017,,,,,,,,,,,,,,,,,,,,
"",1997,BLR,Avadh Sugar and Energy Limited,CARE A-,03-08-2017,,,,,,,,,,,,,,,,,,,,
"",1998,BLR,Avadh Sugar and Energy Limited,CARE A-,03-08-2017,,,,,,,,,,,,,,,,,,,,
"",1999,BLR,Avaneetha Textile Private Limited,CARE A4,24-09-2010,CARE A4+,25-11-2011,CARE A3,23-12-2014,,,,,,,,,,,,,,,,
"",2000,BLR,Avaneetha Textile Private Limited,CARE A4,24-09-2010,CARE A4+,25-11-2011,CARE A3,23-12-2014,,,,,,,,,,,,,,,,
"",2001,BLR,Avaneetha Textile Private Limited,CARE BB,24-09-2010,CARE BB+,25-11-2011,CARE BBB-,23-12-2014,,,,,,,,,,,,,,,,
"",2002,BLR,Avaneetha Textile Private Limited,CARE BB,24-09-2010,CARE BB+,25-11-2011,CARE BBB- / CARE A3,23-12-2014,,,,,,,,,,,,,,,,
"",2003,BLR,Avanse Financial Services Limited,Provisional CARE AA+ (SO),09-07-2015,,,,,,,,,,,,,,,,,,,,
"",2004,LT Instruments,Avanse Financial Services Limited,Provisional CARE AA+ (SO),12-07-2017,,,,,,,,,,,,,,,,,,,,
"",2005,LT Instruments,Avanse Financial Services Limited,Provisional CARE AA+ (SO),23-12-2015,,,,,,,,,,,,,,,,,,,,
"",2006,LT Instruments,Avanse Financial Services Limited,Provisional CARE AA+ (SO),24-11-2017,,,,,,,,,,,,,,,,,,,,
"",2007,ST Instruments,Avanse Financial Services Limited,CARE A1+,05-03-2018,,,,,,,,,,,,,,,,,,,,
"",2008,BLR,Avanse Financial Services Limited,CARE AA+ (SO),14-04-2016,,,,,,,,,,,,,,,,,,,,
"",2009,BLR,Avanse Financial Services Limited,CARE AA+ (SO),25-07-2016,,,,,,,,,,,,,,,,,,,,
"",2010,BLR,Avanse Financial Services Limited,CARE AA+ (SO) (In Principle),14-01-2015,,,,,,,,,,,,,,,,,,,,
"",2011,LT Instruments,Avanse Financial Services Limited,CARE AA+ (SO) (In Principle),15-07-2014,,,,,,,,,,,,,,,,,,,,
"",2012,BLR,Avanse Financial Services Limited,CARE AA (SO) (In Principle),15-10-2013,CARE AA+ (SO) (In Principle),15-07-2014,,,,,,,,,,,,,,,,,,
"",2013,BLR,Avanse Financial Services Limited,CARE AA+ (SO),10-03-2017,,,,,,,,,,,,,,,,,,,,
"",2014,LT Instruments,Avanse Financial Services Limited,CARE AA+ (SO),10-03-2017,,,,,,,,,,,,,,,,,,,,
"",2015,BLR,Avanse Financial Services Limited,CARE AA+ (SO),16-05-2017,,,,,,,,,,,,,,,,,,,,
"",2016,BLR,Avanse Financial Services Limited,CARE AA+ (SO),01-12-2016,,,,,,,,,,,,,,,,,,,,
"",2017,LT Instruments,Avanse Financial Services Limited,Provisional CARE AA (SO),25-03-2016,,,,,,,,,,,,,,,,,,,,
"",2018,LT Instruments,Avanse Financial Services Limited,CARE AA (SO),12-07-2017,,,,,,,,,,,,,,,,,,,,
"",2019,LT Instruments,Avanse Financial Services Limited,Provisional CARE AA (SO),12-07-2017,,,,,,,,,,,,,,,,,,,,
"",2020,BLR,Avartanah Infrastructure Private Limited,CARE A4,18-04-2014,,,,,,,,,,,,,,,,,,,,
"",2021,BLR,Avartanah Infrastructure Private Limited,CARE B+ / CARE A4,18-04-2014,CARE BB- / CARE A4,10-04-2015,CARE B+ / CARE A4,19-04-2017,,,,,,,,,,,,,,,,
"",2022,ST Instruments,Avenue Supermarts Limited,CARE A1,12-10-2010,CARE A1+,31-01-2012,,,,,,,,,,,,,,,,,,
"",2023,BLR,Avexa Corporation Private Limited,CARE A3+,12-04-2016,,,,,,,,,,,,,,,,,,,,
"",2024,BLR,Avexa Corporation Private Limited,CARE BBB,12-04-2016,CARE BBB+,09-02-2018,,,,,,,,,,,,,,,,,,
"",2025,BLR,Avexa Corporation Private Limited,CARE BBB / CARE A3+,14-02-2017,CARE BBB+ / CARE A3+,09-02-2018,,,,,,,,,,,,,,,,,,
"",,,,Initial Rating,First revision,Second Revision,Third Revision,Fourth revision,Fifth revision,Sixth revision,Seventh revision,Eighth revision,Ninth revision,"Tenthrevision",,,,,,,,,,,
"",Sr.No.,Instrument,Company Name,Intial Rating,Date,Rating,Date,Rating,Date,Rating,Date,Rating,Date,Rating,Date,Rating,Date,Rating,Date,Rating,Date,Rating,Date,Rating,Date
"",2026,BLR,AVG Logistics Limited,CARE BBB-,20-07-2015,,,,,,,,,,,,,,,,,,,,
"",2027,BLR,AVG Logistics Limited,CARE A3,20-07-2015,,,,,,,,,,,,,,,,,,,,
"",2028,BLR,Avighna Solar Farms Limited,CARE BBB-,25-07-2017,,,,,,,,,,,,,,,,,,,,
"",2029,BLR,Avinash Buildcon Infrastructure Private Limited,CARE A4,31-01-2018,,,,,,,,,,,,,,,,,,,,
"",2030,BLR,Avinash Buildcon Infrastructure Private Limited,CARE B+,31-01-2018,,,,,,,,,,,,,,,,,,,,
"",2031,BLR,Avinash Chalana & Company,CARE BB,28-02-2013,CARE BB+,17-12-2015,,,,,,,,,,,,,,,,,,
"",2032,BLR,Avinash Chalana & Company,CARE BB / CARE A4,28-02-2013,CARE BB+ / CARE A4+,17-12-2015,,,,,,,,,,,,,,,,,,
"",2033,BLR,Avinash constructions,CARE A4,12-10-2017,,,,,,,,,,,,,,,,,,,,
"",2034,BLR,Avinash constructions,CARE B,12-10-2017,,,,,,,,,,,,,,,,,,,,
"",2035,BLR,Avinash constructions,CARE B,12-10-2017,,,,,,,,,,,,,,,,,,,,
"",2036,BLR,Avinash Ramkrishna Developers Private Limited,CARE BB+,17-04-2017,,,,,,,,,,,,,,,,,,,,
"",2037,BLR,Avinash Transport,CARE BB-,13-07-2015,,,,,,,,,,,,,,,,,,,,
"",2038,BLR,Avinash Transport,CARE BB-,13-07-2015,,,,,,,,,,,,,,,,,,,,
"",2039,BLR,Avion Exim Private Limited,CARE A3,27-09-2013,,,,,,,,,,,,,,,,,,,,
"",2040,BLR,Avion Exim Private Limited,CARE A3,27-09-2013,,,,,,,,,,,,,,,,,,,,
"",2041,BLR,Avion Exim Private Limited,CARE BBB-,27-09-2013,,,,,,,,,,,,,,,,,,,,
"",2042,BLR,Avirat Cotton Industries Private Limited,CARE B,29-12-2011,CARE B+,04-12-2014,,,,,,,,,,,,,,,,,,
"",2043,BLR,Avirat Cotton Industries Private Limited,CARE B+,28-12-2015,,,,,,,,,,,,,,,,,,,,
"",2044,BLR,Avirat Infrastructure Private Limited,CARE BB-,04-07-2017,CARE BB,23-03-2018,,,,,,,,,,,,,,,,,,
"",2045,BLR,Avirat Shilaj Project,CARE BB-,16-10-2017,,,,,,,,,,,,,,,,,,,,
"",2046,BLR,AVK Automall Private Limited,CARE BB-,28-04-2014,CARE D,04-02-2016,,,,,,,,,,,,,,,,,,
"",2047,BLR,AVK Automall Private Limited,CARE BB-,28-04-2014,CARE D,04-02-2016,,,,,,,,,,,,,,,,,,
"",2048,BLR,AVK Automall Private Limited,CARE BB-,28-04-2014,CARE D,04-02-2016,,,,,,,,,,,,,,,,,,
"",2049,BLR,AVK Automall Private Limited,CARE BB-,28-04-2014,CARE D,04-02-2016,,,,,,,,,,,,,,,,,,
"",2050,BLR,AVK Automart Private Limited,CARE BB-,16-02-2015,CARE D,04-02-2016,,,,,,,,,,,,,,,,,,
"",2051,BLR,AVK Automart Private Limited,CARE BB-,16-02-2015,CARE D,04-02-2016,,,,,,,,,,,,,,,,,,
"",2052,BLR,AVK Automart Private Limited,CARE BB-,16-02-2015,CARE D,04-02-2016,,,,,,,,,,,,,,,,,,
"",2053,BLR,Avni Yarns Private Limited,CARE BB,08-02-2018,,,,,,,,,,,,,,,,,,,,
"",2054,BLR,Avni Yarns Private Limited,CARE B,19-12-2013,CARE B+,08-12-2014,CARE BB-,04-12-2015,CARE BB,28-04-2017,,,,,,,,,,,,,,
"",2055,BLR,Avni Yarns Private Limited,CARE B,19-12-2013,CARE B+,08-12-2014,CARE BB-,04-12-2015,CARE BB,28-04-2017,,,,,,,,,,,,,,
"",2056,BLR,Avni Yarns Private Limited,CARE BB,09-10-2017,,,,,,,,,,,,,,,,,,,,
"",2057,BLR,Avni Yarns Private Limited,CARE BB,30-08-2016,,,,,,,,,,,,,,,,,,,,
"",2058,BLR,Avni Yarns Private Limited,CARE A4,19-12-2013,,,,,,,,,,,,,,,,,,,,
"",2059,BLR,Avni Yarns Private Limited,CARE A4,08-12-2014,,,,,,,,,,,,,,,,,,,,
"",2060,BLR,Avon Meters Private Limited,CARE A4+,29-11-2017,,,,,,,,,,,,,,,,,,,,
"",2061,BLR,Avon Meters Private Limited,CARE A4+,29-11-2017,,,,,,,,,,,,,,,,,,,,
"",2062,BLR,Avon Meters Private Limited,CARE BB+,29-11-2017,,,,,,,,,,,,,,,,,,,,
"",2063,BLR,Avon Plastic Industries Private Limited,CARE BBB,10-01-2018,,,,,,,,,,,,,,,,,,,,
"",2064,BLR,Avon Steel Industries Private Limited,CARE BBB+,11-04-2016,,,,,,,,,,,,,,,,,,,,
"",2065,BLR,Avon Steel Industries Private Limited,CARE BBB+,11-04-2016,,,,,,,,,,,,,,,,,,,,
"",2066,BLR,Avon Steel Industries Private Limited,CARE A2,11-04-2016,,,,,,,,,,,,,,,,,,,,
"",2067,BLR,AVP Powerinfra Private Limited,CARE BBB,14-11-2017,,,,,,,,,,,,,,,,,,,,
"",2068,BLR,AVP Powerinfra Private Limited,CARE BBB,14-11-2017,,,,,,,,,,,,,,,,,,,,
"",2069,BLR,AVR Infra Private Limited,CARE BBB-,27-01-2012,,,,,,,,,,,,,,,,,,,,
"",2070,BLR,AVR Infra Private Limited,CARE BBB-,27-01-2012,,,,,,,,,,,,,,,,,,,,
"",2071,BLR,Axiom Propack Private Limited,CARE BB-,03-07-2014,CARE D,14-07-2017,,,,,,,,,,,,,,,,,,
"",2072,LT Instruments,Axis Bank Limited,CARE AAA,04-02-2015,,,,,,,,,,,,,,,,,,,,
"",2073,LT Instruments,Axis Bank Limited,CARE AAA,17-02-2012,,,,,,,,,,,,,,,,,,,,
"",2074,LT Instruments,Axis Bank Limited,CARE AAA,27-02-2012,,,,,,,,,,,,,,,,,,,,
"",2075,LT Instruments,Axis Bank Limited,CARE AAA,08-06-2009,,,,,,,,,,,,,,,,,,,,
"",2076,LT Instruments,Axis Bank Limited,CARE AAA,31-12-2012,,,,,,,,,,,,,,,,,,,,
"",2077,LT Instruments,Axis Bank Limited,CARE AAA,06-06-2011,,,,,,,,,,,,,,,,,,,,
"",2078,LT Instruments,Axis Bank Limited,CARE AAA,11-11-2008,,,,,,,,,,,,,,,,,,,,
"",2079,LT Instruments,Axis Bank Limited,CARE AAA,29-10-2015,,,,,,,,,,,,,,,,,,,,
"",2080,LT Instruments,Axis Bank Limited,CARE AAA,20-10-2016,,,,,,,,,,,,,,,,,,,,
"",2081,BLR,Axis Electrical Components (India) Private Limited,CARE A-,20-01-2017,CARE BBB,05-03-2018,,,,,,,,,,,,,,,,,,
"",2082,BLR,Axis Electrical Components (India) Private Limited,CARE A-,20-01-2017,CARE BBB,05-03-2018,,,,,,,,,,,,,,,,,,
"",2083,BLR,Axis Electrical Components (India) Private Limited,CARE A-,20-01-2017,CARE BBB,05-03-2018,,,,,,,,,,,,,,,,,,
"",2084,BLR,Axis Electrical Components (India) Private Limited,CARE A2,20-01-2017,CARE A3+,05-03-2018,,,,,,,,,,,,,,,,,,
"",2085,BLR,Axis Electrical Components (India) Private Limited,CARE A2,20-01-2017,CARE A3+,05-03-2018,,,,,,,,,,,,,,,,,,
"",2086,BLR,Axis My India Limited,CARE A3,03-08-2015,CARE A3+,06-10-2017,,,,,,,,,,,,,,,,,,
"",2087,BLR,Axis My India Limited,CARE BBB-,03-08-2015,CARE BBB+,06-10-2017,,,,,,,,,,,,,,,,,,
"",2088,BLR,Axis Wind Farms (MPR Dam) Private Limited,CARE A (SO),16-11-2016,CARE A+ (SO),24-01-2017,,,,,,,,,,,,,,,,,,
"",2089,BLR,Axiscades Engineering Technologies Limited,CARE A3+,05-01-2018,,,,,,,,,,,,,,,,,,,,
"",2090,BLR,Axiscades Engineering Technologies Limited,CARE BBB+,14-04-2015,,,,,,,,,,,,,,,,,,,,
"",2091,BLR,Axiscades Engineering Technologies Limited,CARE BBB-,18-01-2012,CARE BBB+,14-04-2015,,,,,,,,,,,,,,,,,,
"",2092,BLR,Axiscades Engineering Technologies Limited,CARE BBB- / CARE A3,18-01-2012,CARE BBB+ / CARE A3+,14-04-2015,,,,,,,,,,,,,,,,,,
"",2093,BLR,Axita Cotton Private Limited,CARE B+,22-03-2017,CARE BB-,21-02-2018,,,,,,,,,,,,,,,,,,
"",2094,BLR,Axita Cotton Private Limited,CARE B+,22-03-2017,CARE BB-,21-02-2018,,,,,,,,,,,,,,,,,,
"",2095,BLR,Axtel Industries Limited,CARE A3+,09-08-2012,CARE BBB / CARE A3+,03-10-2013,CARE BBB- / CARE A3,07-10-2014,CARE BBB / CARE A3+,20-03-2017,CARE A3+,06-02-2018,,,,,,,,,,,,
"",2096,BLR,Axtel Industries Limited,CARE BBB,09-08-2012,CARE BBB / CARE A3+,03-10-2013,CARE BBB- / CARE A3,07-10-2014,CARE BBB / CARE A3+,20-03-2017,,,,,,,,,,,,,,
"",2097,BLR,Ayan Foods,CARE B,06-12-2016,CARE B+,23-11-2017,,,,,,,,,,,,,,,,,,
"",2098,BLR,Ayan Foods,CARE B,06-12-2016,CARE B+,23-11-2017,,,,,,,,,,,,,,,,,,
"",2099,BLR,Ayka Mould Tech Industries Limited,CARE B+,04-08-2017,,,,,,,,,,,,,,,,,,,,
"",2100,BLR,Ayka Mould Tech Industries Limited,CARE B+,04-08-2017,,,,,,,,,,,,,,,,,,,,
"",2101,BLR,Ayka Mould Tech Industries Limited,CARE A4,04-08-2017,,,,,,,,,,,,,,,,,,,,
"",2102,BLR,Ayka Mould Tech Industries Limited,CARE A4,04-08-2017,,,,,,,,,,,,,,,,,,,,
"",2103,BLR,Aylabari Tea Company Private Limited,CARE B+,07-07-2016,,,,,,,,,,,,,,,,,,,,
"",2104,BLR,Aylabari Tea Company Private Limited,CARE B+,07-07-2016,,,,,,,,,,,,,,,,,,,,
"",2105,BLR,AYM Syntex Limited,CARE A4,04-01-2010,CARE A3,12-11-2010,CARE A3+,14-02-2012,CARE A3+,06-02-2013,CARE A1,27-08-2015,,,,,,,,,,,,
"",2106,BLR,AYM Syntex Limited,CARE A4,04-01-2010,CARE A3,12-11-2010,CARE A3+,14-02-2012,CARE A3+,06-02-2013,CARE A1,27-08-2015,,,,,,,,,,,,
"",2107,ST Instruments,AYM Syntex Limited,CARE A1,15-02-2016,,,,,,,,,,,,,,,,,,,,
